restaurant_name,city,location,cuisine,cost_for_two,rating,restaurant_url,region
Co-Bar,Coimbatore,"Zone Connect By The Park, Coimbatore",Multicuisine,₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/co-bar-zone-by-the-park-coimbatore-698206?deal_types[]=postpaid,South India
English Club Bar- Darza Resorts,Coimbatore,"Darza Luxury Resorts, Coimbatore","Cocktail Menu, Finger Food",₹1500,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/english-club-bar-darza-resorts-darza-luxury-resorts-coimbatore-706094?deal_types[]=postpaid,South India
Woow Briyani,Coimbatore,"Ganapathy, Coimbatore",Biryani,₹300,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/woow-briyani-ganapathy-coimbatore-701798?deal_types[]=postpaid,South India
Dindigul Thalappakatti,Coimbatore,"Neelambur, Coimbatore",Biryani,₹950,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/dindigul-thalappakatti-neelambur-coimbatore-704158,South India
Longitude- Le Meridien,Coimbatore,Le Méridien Coimbatore,Cafe,₹1200,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/longitude-le-meridien-le-meridien-coimbatore-702520,South India
Cream Stone,Coimbatore,"Saibaba Colony, Coimbatore","Ice Cream, Desserts, Bakery",₹500,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/cream-stone-saibaba-colony-coimbatore-708310,South India
The Asian Stories,Coimbatore,"Saibaba Colony, Coimbatore",Asian,₹1500,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/the-asian-stories-saibaba-colony-coimbatore-701043?deal_types[]=postpaid,South India
Mandi Croods- Hyderabad Mandi,Coimbatore,"Kuniyamuthur, Coimbatore",Mandi,₹700,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/mandi-croods-hyderabad-mandi-kuniyamuthur-coimbatore-706017,South India
Seasons,Coimbatore,Radisson Blu Coimbatore,Multicuisine,₹2000,4.1,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/seasons-radisson-blu-coimbatore-671045?deal_types[]=postpaid,South India
SHAWS HIDDEN CAFE,Coimbatore,"Saibaba Colony, Coimbatore",Multicuisine,₹450,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/shaws-hidden-cafe-saibaba-colony-coimbatore-691826,South India
High Dive Bar,Coimbatore,Coimbatore,Multicuisine,₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/high-dive-bar-coimbatore-710451,South India
Bowl Kulture,Coimbatore,"R.S. Puram, Coimbatore",Indian,₹700,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/bowl-kulture-rs-puram-coimbatore-700036,South India
007 Punjabi Cafe,Coimbatore,"BK Pudur, Coimbatore",Multicuisine,₹1500,3.5,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/007-punjabi-cafe-bk-pudur-coimbatore-702683,South India
Radio Room,Coimbatore,"Avinashi Road, Coimbatore",Multicuisine,₹2000,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/radio-room-avinashi-road-coimbatore-693665?deal_types[]=postpaid,South India
Eat Italiano,Coimbatore,"R.S. Puram, Coimbatore","Mexican, Italian",₹1050,3.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/eat-italiano-rs-puram-coimbatore-688961?deal_types[]=postpaid,South India
Tapriwala- The Contemporary Cafe,Coimbatore,"R.S. Puram, Coimbatore",Street Food,₹700,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/tapriwala-the-contemporary-cafe-rs-puram-coimbatore-708146,South India
Krave,Coimbatore,"The Residency Towers, Coimbatore",Cafe,₹1000,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/krave-the-residency-towers-coimbatore-699423,South India
Indchicoo,Coimbatore,"POPPYS TOWER, Coimbatore","Chinese, Indian, Continental",₹800,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/indchicoo-poppys-tower-coimbatore-692206?deal_types[]=postpaid,South India
Hide in Heaven,Coimbatore,"Saravanampatti, Coimbatore","Finger Food, Cocktail Menu",₹1500,4.6,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/hide-in-heaven-saravanampatti-coimbatore-690925?deal_types[]=postpaid,South India
Midtown Cafe,Coimbatore,"Saibaba Colony, Coimbatore",Cafe,₹400,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/midtown-cafe-saibaba-colony-coimbatore-692475,South India
Vibe Spot Cafe,Coimbatore,"Saravanampatti, Coimbatore",Cafe,₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/vibe-spot-cafe-saravanampatti-coimbatore-707121,South India
Mercafe At Merlis,Coimbatore,"Avinashi Road, Coimbatore","Cafe, Continental",₹1500,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/mercafe-at-merlis-avinashi-road-coimbatore-709314,South India
The Cake Shop & Tea Lounge,Coimbatore,Radisson Blu Coimbatore,"Bakery, Cafe",₹800,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/the-cake-shop-tea-lounge-peelamedu-coimbatore-696879,South India
WillsKitchen,Coimbatore,"Saravanampatti, Coimbatore","Fast Food, Chinese",₹150,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/willskitchen-saravanampatti-coimbatore-689505,South India
Harusaki Coffee,Coimbatore,"Peelamedu, Coimbatore","Beverages, Coffee",₹700,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/harusaki-coffee-peelamedu-coimbatore-710822?deal_types[]=postpaid,South India
10 Downing Street,Coimbatore,"The Arcadia, Coimbatore",Multicuisine,₹1700,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/10-downing-street-the-arcadia-coimbatore-687832?deal_types[]=postpaid,South India
Latitude 11,Coimbatore,Le Méridien Coimbatore,Finger Food,₹2400,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/latitude-11-le-meridien-coimbatore-690436?deal_types[]=postpaid,South India
Treat,Coimbatore,Zip by Spree Hotels Mangala International,Multicuisine,₹600,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/treat-zip-by-spree-hotels-mangala-international-673361?deal_types[]=postpaid,South India
Waffi Caffi,Coimbatore,"Singanallur, Coimbatore","Desserts, Fast Food",₹500,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/waffi-caffi-singanallur-coimbatore-694737,South India
Fuda - United Flavours,Coimbatore,Coimbatore,Multicuisine,₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/fuda-united-flavours-coimbatore-710395?deal_types[]=postpaid,South India
Jonah's Bistro,Coimbatore,"Vadavalli, Coimbatore",Multicuisine,₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/jonahs-bistro-vadavalli-coimbatore-694095?deal_types[]=postpaid,South India
Sulthan's Biryani,Coimbatore,"Vadavalli, Coimbatore","Mughlai, Chinese",₹500,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/sulthans-biryani-vadavalli-coimbatore-694097?deal_types[]=postpaid,South India
Nebula Caff,Coimbatore,"Saibaba Colony, Coimbatore",Italian,₹600,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/nebula-caff-saibaba-colony-coimbatore-708912?deal_types[]=postpaid,South India
Vibe Spot,Coimbatore,"R.S. Puram, Coimbatore",Multicuisine,₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/vibe-spot-rs-puram-coimbatore-704800?deal_types[]=postpaid,South India
Luvha Pizzeria,Coimbatore,"Peelamedu, Coimbatore",Continental,₹250,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/luvha-pizzeria-peelamedu-coimbatore-687071?deal_types[]=postpaid,South India
Cafe C,Coimbatore,"Zone Connect By The Park, Coimbatore",Multicuisine,₹800,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/cafe-c-zone-by-the-park-coimbatore-698207?deal_types[]=postpaid,South India
Cafe Blanca,Coimbatore,"Gopalapuram, Coimbatore","Bakery, Fast Food",₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/cafe-blanca-gopalapuram-coimbatore-689262?deal_types[]=postpaid,South India
Big Ben Bar,Coimbatore,"Gandhipuram, Coimbatore",Indian,₹1000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/big-ben-bar-gandhipuram-coimbatore-707746?deal_types[]=postpaid,South India
Caffeine Drive,Coimbatore,"Kalapatti, Coimbatore","Beverages, Fast Food",₹700,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/caffeine-drive-kalapatti-coimbatore-698172?deal_types[]=postpaid,South India
EDM Club,Coimbatore,"Peelamedu, Coimbatore",Cocktail Menu,₹1700,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/edm-club-peelamedu-coimbatore-697424?deal_types[]=postpaid,South India
Hotel Ponnusamy Elite,Coimbatore,"Vadavalli, Coimbatore",Indian,₹650,3.3,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/hotel-ponnusamy-elite-vadavalli-coimbatore-694091?deal_types[]=postpaid,South India
Hush Bar,Coimbatore,Radisson Blu Coimbatore,Cocktail Menu,₹1500,3.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/hush-bar-radisson-blu-coimbatore-687345?deal_types[]=postpaid,South India
Peacock,Coimbatore,Le Méridien Coimbatore,"Indian, Multicuisine",₹2000,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/peacock-le-meridien-coimbatore-690440?deal_types[]=postpaid,South India
Chilled Drilled,Coimbatore,"Peelamedu, Coimbatore",Cafe,₹500,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/chilled-drilled-peelamedu-coimbatore-703523?deal_types[]=postpaid,South India
Ponzu,Coimbatore,Le Méridien Coimbatore,Pan Asian,₹2200,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/coimbatore/ponzu-le-meridien-coimbatore-690437?deal_types[]=postpaid,South India
Barkaas Arabic Restaurant,Vizag,"Dwarka Nagar, Visakhapatnam","Arabian, Biryani",₹600,3.9,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/barkaas-arabic-restaurant-dwarka-nagar-visakhapatnam-674091?deal_types[]=postpaid,South India
Moon Bar & Kitchen,Vizag,"Siripuram, Visakhapatnam",Multicuisine,₹1100,4.1,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/moon-bar-kitchen-siripuram-visakhapatnam-689049?deal_types[]=postpaid,South India
The Square,Vizag,"The Bheemli Resort, Visakhapatnam",Multicuisine,₹2200,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/the-square-the-bheemili-resort-visakhapatnam-664333?deal_types[]=postpaid,South India
Myz-Uno Brew Pub,Vizag,"Siripuram, Visakhapatnam",Multicuisine,₹1400,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/myz-uno-brew-pub-visakhapatnam-664429?deal_types[]=postpaid,South India
Waltair Kitchen - PL Grand,Vizag,"Treebo PL Grand - Siripuram, Visakhapatnam",Multicuisine,₹1000,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/waltair-kitchen-pl-grand-visakhapatnam-664397?deal_types[]=postpaid,South India
Barbeque Nation,Vizag,"Waltair Road, Visakhapatnam",Multicuisine,₹1950,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/barbeque-nation-waltair-road-684838,South India
Gypsy Resto Cafe,Vizag,"Sagar Nagar, Visakhapatnam",Multicuisine,₹600,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/gypsy-resto-cafe-sagar-nagar-visakhapatnam-visakhapatnam-674151,South India
The Secret Garden,Vizag,"Akkayyapalem, Visakhapatnam",Multicuisine,₹1200,4.5,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/the-secret-garden-akkayyapalem-visakhapatnam-702602?deal_types[]=postpaid,South India
Varun's Eat Restaurant,Vizag,"Rushikonda, Visakhapatnam",Multicuisine,₹1000,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/varuns-eat-restaurant-rushikonda-visakhapatnam-691803?deal_types[]=postpaid,South India
Makkhan Masala Pure Veg,Vizag,"Dwaraka Nagar, Visakhapatnam",Multicuisine,₹1000,4.7,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/makkhan-masala-pure-veg-dwaraka-nagar-visakhapatnam-700878?deal_types[]=postpaid,South India
Mekong Restaurant,Vizag,"Hotel GreenPark, Visakhapatnam",Multicuisine,₹1800,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/mekong-restaurant-ram-nagar-visakhapatnam-693104?deal_types[]=postpaid,South India
Harbour Vue,Vizag,Novotel Varun Beach Visakhapatnam,Finger Food,₹1500,4.7,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/harbour-vue-novotel-varun-beach-visakhapatnam-689698?deal_types[]=postpaid,South India
Rockdale,Vizag,"Hotel Rockdale, Visakhapatnam",Multicuisine,₹1000,3.5,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/rockdale-hotel-rockdale-visakhapatnam-704016,South India
AB's - Absolute Barbecues,Vizag,Visakhapatnam,"Multicuisine, Barbeque",₹1800,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/abs-absolute-barbecues-visakhapatnam-662255?deal_types[]=postpaid,South India
Red Bowl,Vizag,Novotel Varun Beach Visakhapatnam,Pan Asian,₹1800,3.8,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/red-bowl-novotel-varun-beach-visakhapatnam-696108?deal_types[]=postpaid,South India
Aha Yemi Ruchulu,Vizag,"M V P Colony, Visakhapatnam",Multicuisine,₹800,4.6,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/aha-yemi-ruchulu-m-v-p-colony-visakhapatnam-693683?deal_types[]=postpaid,South India
Sam's Griddle,Vizag,"Siripuram, Visakhapatnam",Multicuisine,₹1200,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/sam-s-griddle-visakhapatnam-664598,South India
Bigguys Wings & Burgers,Vizag,"Aganampudi, Visakhapatnam",Multicuisine,₹600,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/bigguys-wings-burgers-aganampudi-visakhapatnam-706099,South India
Dine Destiny,Vizag,"East Point Colony, Visakhapatnam",Multicuisine,₹1000,3.4,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/dine-destiny-east-point-colony-visakhapatnam-690482?deal_types[]=postpaid,South India
Vista,Vizag,"The Park, Visakhapatnam",Multicuisine,₹1500,3.9,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/vista-the-park-visakhapatnam-664336?deal_types[]=postpaid,South India
Royal Spice,Vizag,"Sector 10, MVP Colony, Visakhapatnam",North Indian,₹1000,4.8,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/royal-spice-sector-10-mvp-colony-visakhapatnam-694639?deal_types[]=postpaid,South India
Hot Chilli,Vizag,"Northway Hotel, Visakhapatnam",Multicuisine,₹600,3.6,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/hot-chilli-northway-hotel-visakhapatnam-693941?deal_types[]=postpaid,South India
Planet 9,Vizag,"Dwaraka Nagar, Visakhapatnam",Multicuisine,₹700,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/planet-9-dwaraka-nagar-visakhapatnam-700767?deal_types[]=postpaid,South India
Platform 65,Vizag,"Siripuram, Visakhapatnam",Multicuisine,₹800,3.9,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/platform-65-siripuram-visakhapatnam-683857?deal_types[]=postpaid,South India
Varun's Eat (Varun Beach Inox),Vizag,"Maharani Peta, Visakhapatnam",Multicuisine,₹900,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/varuns-eat-varun-beach-inox-maharani-peta-visakhapatnam-691620?deal_types[]=postpaid,South India
Cosmic House,Vizag,"Siripuram, Visakhapatnam",Multicuisine,₹1000,3.9,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/cosmic-house-siripuram-visakhapatnam-689470?deal_types[]=postpaid,South India
Ruchi Lounge Restaurant,Vizag,"Kirlampudi Layout, Visakhapatnam",Multicuisine,₹800,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/ruchi-lounge-restaurant-kirlampudi-layout-visakhapatnam-705069,South India
Barkaas Indo-Arabic Restaurant,Vizag,"Chaitanya Nagar, Visakhapatnam",Multicuisine,₹600,3.7,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/barkaas-indo-arabic-restaurant-chaitanya-nagar-visakhapatnam-693214?deal_types[]=postpaid,South India
House of Punjab,Vizag,"Sector 11, MVP Colony, Visakhapatnam",North Indian,₹1000,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/house-of-punjab-sector-11-mvp-colony-visakhapatnam-702002?deal_types[]=postpaid,South India
Kai,Vizag,"Welcomhotel By ITC Hotels, Devee Grand Bay, Visakhapatnam",Pan Asian,₹2000,4.8,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/kai-welcomhotel-by-itc-hotels-devee-grand-bay-visakhapatnam-695267?deal_types[]=postpaid,South India
Zaffran,Vizag,Novotel Varun Beach Visakhapatnam,North Indian,₹2000,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/zaffran-hotel-novotel-visakhapatnam-664515?deal_types[]=postpaid,South India
Ironhill,Vizag,"Siripuram, Visakhapatnam",Multicuisine,₹1000,4.7,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/ironhill-brewery-visakhapatnam-664277,South India
Ethnic,Vizag,"Hotel Radisson Blu Resort, Visakhapatnam","Andhra, South Indian",₹4000,4.7,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/ethnic-hotel-radisson-blu-resort-visakhapatnam-682911?deal_types[]=postpaid,South India
Bot 9 AI Themed Restaurant,Vizag,"Pothinamallayya Palem, Visakhapatnam",Multicuisine,₹800,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/bot-9-ai-themed-restaurant-pothinamallayya-palem-visakhapatnam-692215?deal_types[]=postpaid,South India
Stone Water Bar & Kitchen,Vizag,"Yendada, Visakhapatnam",Finger Food,₹1400,3.9,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/stone-water-bar-kitchen-yendada-visakhapatnam-691119,South India
Tulips,Vizag,"Hotel GreenPark, Visakhapatnam",Multicuisine,₹1300,4.1,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/tulips-surya-bagh-jagadamba-junction-visakhapatnam-693122?deal_types[]=postpaid,South India
Eatery,Vizag,Four Points by Sheraton Visakhapatnam,Multicuisine,₹1000,4.2,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/the-eatery-four-points-by-sheraton-visakhapatnam-664040?deal_types[]=postpaid,South India
Amritsar haveli,Vizag,"Madhurawada, Visakhapatnam",Indian,₹1000,5.0,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/amritsar-haveli-madhurawada-visakhapatnam-700811?deal_types[]=postpaid,South India
V Hangout,Vizag,"Rushikonda, Visakhapatnam",Multicuisine,₹900,4.4,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/v-hangout-rushikonda-visakhapatnam-694853?deal_types[]=postpaid,South India
The Square,Vizag,Novotel Varun Beach Visakhapatnam,Multicuisine,₹3000,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/the-square-hotel-novotel-visakhapatnam-664725?deal_types[]=postpaid,South India
365 - All Day Dining,Vizag,"Hotel Radisson Blu Resort, Visakhapatnam",Multicuisine,₹3600,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/365-all-day-dining-hotel-radisson-blu-resort-visakhapatnam-682655?deal_types[]=postpaid,South India
Liquid Lounge Bar,Vizag,Fairfield by Marriott Visakhapatnam,"Finger Food, Cocktail Menu",₹1500,4.0,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/liquid-lounge-bar-fairfield-by-marriott-visakhapatnam-697062?deal_types[]=postpaid,South India
The Shack,Vizag,"The Park, Visakhapatnam",Multicuisine,₹1500,4.3,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/the-shack-the-park-visakhapatnam-664385?deal_types[]=postpaid,South India
Kitchen Addiction,Vizag,"Asilmetta, Visakhapatnam",Multicuisine,₹1100,4.6,https://www.eazydiner.comhttps://www.eazydiner.com/visakhapatnam/kitchen-addiction-asilmetta-visakhapatnam-699094,South India
